"Title","kernbench"
"Value","Series Label","Build Number","Build Date","URL"
"2779","RunTimeSpeed","57","1518492720864",""
"2800","RunTimeSpeed","57","1518492720864",""
"2789","RunTimeSpeed","57","1518492720864",""
"2719","RunTimeSpeed","57","1518492720864",""
"2729","RunTimeSpeed","57","1518492720864",""
"2710","RunTimeSpeed","57","1518492720864",""
"2685","RunTimeSpeed","57","1518492720864",""
"2717","RunTimeSpeed","57","1518492720864",""
"2694","RunTimeSpeed","57","1518492720864",""
"2724","RunTimeSpeed","57","1518492720864",""
"2711","RunTimeSpeed","57","1518492720864",""
"2718","RunTimeSpeed","57","1518492720864",""
"2716","RunTimeSpeed","57","1518492720864",""
"2710","RunTimeSpeed","57","1518492720864",""
"2720","RunTimeSpeed","57","1518492720864",""
"2679","RunTimeSpeed","57","1518492720864",""
"2718","RunTimeSpeed","57","1518492720864",""
"2747","RunTimeSpeed","57","1518492720864",""
"2710","RunTimeSpeed","57","1518492720864",""
"2728","RunTimeSpeed","57","1518492720864",""
"2722","RunTimeSpeed","57","1518492720864",""
"2717","RunTimeSpeed","57","1518492720864",""
"2739","RunTimeSpeed","57","1518492720864",""
"2716","RunTimeSpeed","57","1518492720864",""
"2743","RunTimeSpeed","57","1518492720864",""
"2692","RunTimeSpeed","57","1518492720864",""
"2690","RunTimeSpeed","57","1518492720864",""
"2716","RunTimeSpeed","57","1518492720864",""
"2734","RunTimeSpeed","57","1518492720864",""
"2705","RunTimeSpeed","57","1518492720864",""
"2732","RunTimeSpeed","57","1518492720864",""
"2709","RunTimeSpeed","57","1518492720864",""
"2706","RunTimeSpeed","57","1518492720864",""
"2717","RunTimeSpeed","57","1518492720864",""
"2708","RunTimeSpeed","57","1518492720864",""
"2707","RunTimeSpeed","57","1518492720864",""
"2724","RunTimeSpeed","57","1518492720864",""
"2725","RunTimeSpeed","57","1518492720864",""
"2709","RunTimeSpeed","57","1518492720864",""
"2744","RunTimeSpeed","57","1518492720864",""
"2686","RunTimeSpeed","57","1518492720864",""
"2728","RunTimeSpeed","57","1518492720864",""
"2662","RunTimeSpeed","57","1518492720864",""
"2714","RunTimeSpeed","57","1518492720864",""
"2727","RunTimeSpeed","57","1518492720864",""
"2736","RunTimeSpeed","57","1518492720864",""
"2717","RunTimeSpeed","58","1518493320861",""
"2746","RunTimeSpeed","58","1518493320861",""
"2758","RunTimeSpeed","58","1518493320861",""
"2736","RunTimeSpeed","58","1518493320861",""
"2783","RunTimeSpeed","58","1518493320861",""
"2766","RunTimeSpeed","58","1518493320861",""
"2756","RunTimeSpeed","58","1518493320861",""
"2770","RunTimeSpeed","58","1518493320861",""
"2751","RunTimeSpeed","58","1518493320861",""
"2740","RunTimeSpeed","58","1518493320861",""
"2740","RunTimeSpeed","58","1518493320861",""
"2717","RunTimeSpeed","58","1518493320861",""
"2852","RunTimeSpeed","58","1518493320861",""
"2741","RunTimeSpeed","58","1518493320861",""
"2772","RunTimeSpeed","58","1518493320861",""
"2798","RunTimeSpeed","58","1518493320861",""
"2769","RunTimeSpeed","58","1518493320861",""
"2876","RunTimeSpeed","58","1518493320861",""
"2894","RunTimeSpeed","58","1518493320861",""
"2912","RunTimeSpeed","58","1518493320861",""
"2891","RunTimeSpeed","58","1518493320861",""
"2820","RunTimeSpeed","58","1518493320861",""
"2819","RunTimeSpeed","58","1518493320861",""
"2816","RunTimeSpeed","58","1518493320861",""
"2943","RunTimeSpeed","58","1518493320861",""
"2779","RunTimeSpeed","58","1518493320861",""
"2800","RunTimeSpeed","58","1518493320861",""
"2789","RunTimeSpeed","58","1518493320861",""
"2719","RunTimeSpeed","58","1518493320861",""
"2729","RunTimeSpeed","58","1518493320861",""
"2710","RunTimeSpeed","58","1518493320861",""
"2685","RunTimeSpeed","58","1518493320861",""
"2717","RunTimeSpeed","58","1518493320861",""
"2694","RunTimeSpeed","58","1518493320861",""
"2724","RunTimeSpeed","58","1518493320861",""
"2711","RunTimeSpeed","58","1518493320861",""
"2718","RunTimeSpeed","58","1518493320861",""
"2716","RunTimeSpeed","58","1518493320861",""
"2710","RunTimeSpeed","58","1518493320861",""
"2720","RunTimeSpeed","58","1518493320861",""
"2679","RunTimeSpeed","58","1518493320861",""
"2718","RunTimeSpeed","58","1518493320861",""
"2747","RunTimeSpeed","58","1518493320861",""
"2710","RunTimeSpeed","58","1518493320861",""
"2728","RunTimeSpeed","58","1518493320861",""
"2722","RunTimeSpeed","58","1518493320861",""
"2717","RunTimeSpeed","58","1518493320861",""
"2739","RunTimeSpeed","58","1518493320861",""
"2716","RunTimeSpeed","58","1518493320861",""
"2743","RunTimeSpeed","58","1518493320861",""
"2692","RunTimeSpeed","58","1518493320861",""
"2690","RunTimeSpeed","58","1518493320861",""
"2716","RunTimeSpeed","58","1518493320861",""
"2734","RunTimeSpeed","58","1518493320861",""
"2705","RunTimeSpeed","58","1518493320861",""
"2732","RunTimeSpeed","58","1518493320861",""
"2709","RunTimeSpeed","58","1518493320861",""
"2706","RunTimeSpeed","58","1518493320861",""
"2717","RunTimeSpeed","58","1518493320861",""
"2708","RunTimeSpeed","58","1518493320861",""
"2707","RunTimeSpeed","58","1518493320861",""
"2724","RunTimeSpeed","58","1518493320861",""
"2725","RunTimeSpeed","58","1518493320861",""
"2709","RunTimeSpeed","58","1518493320861",""
"2744","RunTimeSpeed","58","1518493320861",""
"2686","RunTimeSpeed","58","1518493320861",""
"2728","RunTimeSpeed","58","1518493320861",""
"2662","RunTimeSpeed","58","1518493320861",""
"2714","RunTimeSpeed","58","1518493320861",""
"2727","RunTimeSpeed","58","1518493320861",""
"2736","RunTimeSpeed","58","1518493320861",""
"2708","RunTimeSpeed","58","1518493320861",""
"2717","RunTimeSpeed","59","1518493920865",""
"2746","RunTimeSpeed","59","1518493920865",""
"2758","RunTimeSpeed","59","1518493920865",""
"2736","RunTimeSpeed","59","1518493920865",""
"2783","RunTimeSpeed","59","1518493920865",""
"2766","RunTimeSpeed","59","1518493920865",""
"2756","RunTimeSpeed","59","1518493920865",""
"2770","RunTimeSpeed","59","1518493920865",""
"2751","RunTimeSpeed","59","1518493920865",""
"2740","RunTimeSpeed","59","1518493920865",""
"2740","RunTimeSpeed","59","1518493920865",""
"2717","RunTimeSpeed","59","1518493920865",""
"2852","RunTimeSpeed","59","1518493920865",""
"2741","RunTimeSpeed","59","1518493920865",""
"2772","RunTimeSpeed","59","1518493920865",""
"2798","RunTimeSpeed","59","1518493920865",""
"2769","RunTimeSpeed","59","1518493920865",""
"2876","RunTimeSpeed","59","1518493920865",""
"2894","RunTimeSpeed","59","1518493920865",""
"2912","RunTimeSpeed","59","1518493920865",""
"2891","RunTimeSpeed","59","1518493920865",""
"2820","RunTimeSpeed","59","1518493920865",""
"2819","RunTimeSpeed","59","1518493920865",""
"2816","RunTimeSpeed","59","1518493920865",""
"2943","RunTimeSpeed","59","1518493920865",""
"2779","RunTimeSpeed","59","1518493920865",""
"2800","RunTimeSpeed","59","1518493920865",""
"2789","RunTimeSpeed","59","1518493920865",""
"2719","RunTimeSpeed","59","1518493920865",""
"2729","RunTimeSpeed","59","1518493920865",""
"2710","RunTimeSpeed","59","1518493920865",""
"2685","RunTimeSpeed","59","1518493920865",""
"2717","RunTimeSpeed","59","1518493920865",""
"2694","RunTimeSpeed","59","1518493920865",""
"2724","RunTimeSpeed","59","1518493920865",""
"2711","RunTimeSpeed","59","1518493920865",""
"2718","RunTimeSpeed","59","1518493920865",""
"2716","RunTimeSpeed","59","1518493920865",""
"2710","RunTimeSpeed","59","1518493920865",""
"2720","RunTimeSpeed","59","1518493920865",""
"2679","RunTimeSpeed","59","1518493920865",""
"2718","RunTimeSpeed","59","1518493920865",""
"2747","RunTimeSpeed","59","1518493920865",""
"2710","RunTimeSpeed","59","1518493920865",""
"2728","RunTimeSpeed","59","1518493920865",""
"2722","RunTimeSpeed","59","1518493920865",""
"2717","RunTimeSpeed","59","1518493920865",""
"2739","RunTimeSpeed","59","1518493920865",""
"2716","RunTimeSpeed","59","1518493920865",""
"2743","RunTimeSpeed","59","1518493920865",""
"2692","RunTimeSpeed","59","1518493920865",""
"2690","RunTimeSpeed","59","1518493920865",""
"2716","RunTimeSpeed","59","1518493920865",""
"2734","RunTimeSpeed","59","1518493920865",""
"2705","RunTimeSpeed","59","1518493920865",""
"2732","RunTimeSpeed","59","1518493920865",""
"2709","RunTimeSpeed","59","1518493920865",""
"2706","RunTimeSpeed","59","1518493920865",""
"2717","RunTimeSpeed","59","1518493920865",""
"2708","RunTimeSpeed","59","1518493920865",""
"2707","RunTimeSpeed","59","1518493920865",""
"2724","RunTimeSpeed","59","1518493920865",""
"2725","RunTimeSpeed","59","1518493920865",""
"2709","RunTimeSpeed","59","1518493920865",""
"2744","RunTimeSpeed","59","1518493920865",""
"2686","RunTimeSpeed","59","1518493920865",""
"2728","RunTimeSpeed","59","1518493920865",""
"2662","RunTimeSpeed","59","1518493920865",""
"2714","RunTimeSpeed","59","1518493920865",""
"2727","RunTimeSpeed","59","1518493920865",""
"2736","RunTimeSpeed","59","1518493920865",""
"2708","RunTimeSpeed","59","1518493920865",""
"2684","RunTimeSpeed","59","1518493920865",""
"2717","RunTimeSpeed","60","1518494520861",""
"2746","RunTimeSpeed","60","1518494520861",""
"2758","RunTimeSpeed","60","1518494520861",""
"2736","RunTimeSpeed","60","1518494520861",""
"2783","RunTimeSpeed","60","1518494520861",""
"2766","RunTimeSpeed","60","1518494520861",""
"2756","RunTimeSpeed","60","1518494520861",""
"2770","RunTimeSpeed","60","1518494520861",""
"2751","RunTimeSpeed","60","1518494520861",""
"2740","RunTimeSpeed","60","1518494520861",""
"2740","RunTimeSpeed","60","1518494520861",""
"2717","RunTimeSpeed","60","1518494520861",""
"2852","RunTimeSpeed","60","1518494520861",""
"2741","RunTimeSpeed","60","1518494520861",""
"2772","RunTimeSpeed","60","1518494520861",""
"2798","RunTimeSpeed","60","1518494520861",""
"2769","RunTimeSpeed","60","1518494520861",""
"2876","RunTimeSpeed","60","1518494520861",""
"2894","RunTimeSpeed","60","1518494520861",""
"2912","RunTimeSpeed","60","1518494520861",""
"2891","RunTimeSpeed","60","1518494520861",""
"2820","RunTimeSpeed","60","1518494520861",""
"2819","RunTimeSpeed","60","1518494520861",""
"2816","RunTimeSpeed","60","1518494520861",""
"2943","RunTimeSpeed","60","1518494520861",""
"2779","RunTimeSpeed","60","1518494520861",""
"2800","RunTimeSpeed","60","1518494520861",""
"2789","RunTimeSpeed","60","1518494520861",""
"2719","RunTimeSpeed","60","1518494520861",""
"2729","RunTimeSpeed","60","1518494520861",""
"2710","RunTimeSpeed","60","1518494520861",""
"2685","RunTimeSpeed","60","1518494520861",""
"2717","RunTimeSpeed","60","1518494520861",""
"2694","RunTimeSpeed","60","1518494520861",""
"2724","RunTimeSpeed","60","1518494520861",""
"2711","RunTimeSpeed","60","1518494520861",""
"2718","RunTimeSpeed","60","1518494520861",""
"2716","RunTimeSpeed","60","1518494520861",""
"2710","RunTimeSpeed","60","1518494520861",""
"2720","RunTimeSpeed","60","1518494520861",""
"2679","RunTimeSpeed","60","1518494520861",""
"2718","RunTimeSpeed","60","1518494520861",""
"2747","RunTimeSpeed","60","1518494520861",""
"2710","RunTimeSpeed","60","1518494520861",""
"2728","RunTimeSpeed","60","1518494520861",""
"2722","RunTimeSpeed","60","1518494520861",""
"2717","RunTimeSpeed","60","1518494520861",""
"2739","RunTimeSpeed","60","1518494520861",""
"2716","RunTimeSpeed","60","1518494520861",""
"2743","RunTimeSpeed","60","1518494520861",""
"2692","RunTimeSpeed","60","1518494520861",""
"2690","RunTimeSpeed","60","1518494520861",""
"2716","RunTimeSpeed","60","1518494520861",""
"2734","RunTimeSpeed","60","1518494520861",""
"2705","RunTimeSpeed","60","1518494520861",""
"2732","RunTimeSpeed","60","1518494520861",""
"2709","RunTimeSpeed","60","1518494520861",""
"2706","RunTimeSpeed","60","1518494520861",""
"2717","RunTimeSpeed","60","1518494520861",""
"2708","RunTimeSpeed","60","1518494520861",""
"2707","RunTimeSpeed","60","1518494520861",""
"2724","RunTimeSpeed","60","1518494520861",""
"2725","RunTimeSpeed","60","1518494520861",""
"2709","RunTimeSpeed","60","1518494520861",""
"2744","RunTimeSpeed","60","1518494520861",""
"2686","RunTimeSpeed","60","1518494520861",""
"2728","RunTimeSpeed","60","1518494520861",""
"2662","RunTimeSpeed","60","1518494520861",""
"2714","RunTimeSpeed","60","1518494520861",""
"2727","RunTimeSpeed","60","1518494520861",""
"2736","RunTimeSpeed","60","1518494520861",""
"2708","RunTimeSpeed","60","1518494520861",""
"2684","RunTimeSpeed","60","1518494520861",""
"2686","RunTimeSpeed","60","1518494520861",""
"2717","RunTimeSpeed","61","1518495120864",""
"2746","RunTimeSpeed","61","1518495120864",""
"2758","RunTimeSpeed","61","1518495120864",""
"2736","RunTimeSpeed","61","1518495120864",""
"2783","RunTimeSpeed","61","1518495120864",""
"2766","RunTimeSpeed","61","1518495120864",""
"2756","RunTimeSpeed","61","1518495120864",""
"2770","RunTimeSpeed","61","1518495120864",""
"2751","RunTimeSpeed","61","1518495120864",""
"2740","RunTimeSpeed","61","1518495120864",""
"2740","RunTimeSpeed","61","1518495120864",""
"2717","RunTimeSpeed","61","1518495120864",""
"2852","RunTimeSpeed","61","1518495120864",""
"2741","RunTimeSpeed","61","1518495120864",""
"2772","RunTimeSpeed","61","1518495120864",""
"2798","RunTimeSpeed","61","1518495120864",""
"2769","RunTimeSpeed","61","1518495120864",""
"2876","RunTimeSpeed","61","1518495120864",""
"2894","RunTimeSpeed","61","1518495120864",""
"2912","RunTimeSpeed","61","1518495120864",""
"2891","RunTimeSpeed","61","1518495120864",""
"2820","RunTimeSpeed","61","1518495120864",""
"2819","RunTimeSpeed","61","1518495120864",""
"2816","RunTimeSpeed","61","1518495120864",""
"2943","RunTimeSpeed","61","1518495120864",""
"2779","RunTimeSpeed","61","1518495120864",""
"2800","RunTimeSpeed","61","1518495120864",""
"2789","RunTimeSpeed","61","1518495120864",""
"2719","RunTimeSpeed","61","1518495120864",""
"2729","RunTimeSpeed","61","1518495120864",""
"2710","RunTimeSpeed","61","1518495120864",""
"2685","RunTimeSpeed","61","1518495120864",""
"2717","RunTimeSpeed","61","1518495120864",""
"2694","RunTimeSpeed","61","1518495120864",""
"2724","RunTimeSpeed","61","1518495120864",""
"2711","RunTimeSpeed","61","1518495120864",""
"2718","RunTimeSpeed","61","1518495120864",""
"2716","RunTimeSpeed","61","1518495120864",""
"2710","RunTimeSpeed","61","1518495120864",""
"2720","RunTimeSpeed","61","1518495120864",""
"2679","RunTimeSpeed","61","1518495120864",""
"2718","RunTimeSpeed","61","1518495120864",""
"2747","RunTimeSpeed","61","1518495120864",""
"2710","RunTimeSpeed","61","1518495120864",""
"2728","RunTimeSpeed","61","1518495120864",""
"2722","RunTimeSpeed","61","1518495120864",""
"2717","RunTimeSpeed","61","1518495120864",""
"2739","RunTimeSpeed","61","1518495120864",""
"2716","RunTimeSpeed","61","1518495120864",""
"2743","RunTimeSpeed","61","1518495120864",""
"2692","RunTimeSpeed","61","1518495120864",""
"2690","RunTimeSpeed","61","1518495120864",""
"2716","RunTimeSpeed","61","1518495120864",""
"2734","RunTimeSpeed","61","1518495120864",""
"2705","RunTimeSpeed","61","1518495120864",""
"2732","RunTimeSpeed","61","1518495120864",""
"2709","RunTimeSpeed","61","1518495120864",""
"2706","RunTimeSpeed","61","1518495120864",""
"2717","RunTimeSpeed","61","1518495120864",""
"2708","RunTimeSpeed","61","1518495120864",""
"2707","RunTimeSpeed","61","1518495120864",""
"2724","RunTimeSpeed","61","1518495120864",""
"2725","RunTimeSpeed","61","1518495120864",""
"2709","RunTimeSpeed","61","1518495120864",""
"2744","RunTimeSpeed","61","1518495120864",""
"2686","RunTimeSpeed","61","1518495120864",""
"2728","RunTimeSpeed","61","1518495120864",""
"2662","RunTimeSpeed","61","1518495120864",""
"2714","RunTimeSpeed","61","1518495120864",""
"2727","RunTimeSpeed","61","1518495120864",""
"2736","RunTimeSpeed","61","1518495120864",""
"2708","RunTimeSpeed","61","1518495120864",""
"2684","RunTimeSpeed","61","1518495120864",""
"2686","RunTimeSpeed","61","1518495120864",""
"2683","RunTimeSpeed","61","1518495120864",""
"2717","RunTimeSpeed","62","1518495720862",""
"2746","RunTimeSpeed","62","1518495720862",""
"2758","RunTimeSpeed","62","1518495720862",""
"2736","RunTimeSpeed","62","1518495720862",""
"2783","RunTimeSpeed","62","1518495720862",""
"2766","RunTimeSpeed","62","1518495720862",""
"2756","RunTimeSpeed","62","1518495720862",""
"2770","RunTimeSpeed","62","1518495720862",""
"2751","RunTimeSpeed","62","1518495720862",""
"2740","RunTimeSpeed","62","1518495720862",""
"2740","RunTimeSpeed","62","1518495720862",""
"2717","RunTimeSpeed","62","1518495720862",""
"2852","RunTimeSpeed","62","1518495720862",""
"2741","RunTimeSpeed","62","1518495720862",""
"2772","RunTimeSpeed","62","1518495720862",""
"2798","RunTimeSpeed","62","1518495720862",""
"2769","RunTimeSpeed","62","1518495720862",""
"2876","RunTimeSpeed","62","1518495720862",""
"2894","RunTimeSpeed","62","1518495720862",""
"2912","RunTimeSpeed","62","1518495720862",""
"2891","RunTimeSpeed","62","1518495720862",""
"2820","RunTimeSpeed","62","1518495720862",""
"2819","RunTimeSpeed","62","1518495720862",""
"2816","RunTimeSpeed","62","1518495720862",""
"2943","RunTimeSpeed","62","1518495720862",""
"2779","RunTimeSpeed","62","1518495720862",""
"2800","RunTimeSpeed","62","1518495720862",""
"2789","RunTimeSpeed","62","1518495720862",""
"2719","RunTimeSpeed","62","1518495720862",""
"2729","RunTimeSpeed","62","1518495720862",""
"2710","RunTimeSpeed","62","1518495720862",""
"2685","RunTimeSpeed","62","1518495720862",""
"2717","RunTimeSpeed","62","1518495720862",""
"2694","RunTimeSpeed","62","1518495720862",""
"2724","RunTimeSpeed","62","1518495720862",""
"2711","RunTimeSpeed","62","1518495720862",""
"2718","RunTimeSpeed","62","1518495720862",""
"2716","RunTimeSpeed","62","1518495720862",""
"2710","RunTimeSpeed","62","1518495720862",""
"2720","RunTimeSpeed","62","1518495720862",""
"2679","RunTimeSpeed","62","1518495720862",""
"2718","RunTimeSpeed","62","1518495720862",""
"2747","RunTimeSpeed","62","1518495720862",""
"2710","RunTimeSpeed","62","1518495720862",""
"2728","RunTimeSpeed","62","1518495720862",""
"2722","RunTimeSpeed","62","1518495720862",""
"2717","RunTimeSpeed","62","1518495720862",""
"2739","RunTimeSpeed","62","1518495720862",""
"2716","RunTimeSpeed","62","1518495720862",""
"2743","RunTimeSpeed","62","1518495720862",""
"2692","RunTimeSpeed","62","1518495720862",""
"2690","RunTimeSpeed","62","1518495720862",""
"2716","RunTimeSpeed","62","1518495720862",""
"2734","RunTimeSpeed","62","1518495720862",""
"2705","RunTimeSpeed","62","1518495720862",""
"2732","RunTimeSpeed","62","1518495720862",""
"2709","RunTimeSpeed","62","1518495720862",""
"2706","RunTimeSpeed","62","1518495720862",""
"2717","RunTimeSpeed","62","1518495720862",""
"2708","RunTimeSpeed","62","1518495720862",""
"2707","RunTimeSpeed","62","1518495720862",""
"2724","RunTimeSpeed","62","1518495720862",""
"2725","RunTimeSpeed","62","1518495720862",""
"2709","RunTimeSpeed","62","1518495720862",""
"2744","RunTimeSpeed","62","1518495720862",""
"2686","RunTimeSpeed","62","1518495720862",""
"2728","RunTimeSpeed","62","1518495720862",""
"2662","RunTimeSpeed","62","1518495720862",""
"2714","RunTimeSpeed","62","1518495720862",""
"2727","RunTimeSpeed","62","1518495720862",""
"2736","RunTimeSpeed","62","1518495720862",""
"2708","RunTimeSpeed","62","1518495720862",""
"2684","RunTimeSpeed","62","1518495720862",""
"2686","RunTimeSpeed","62","1518495720862",""
"2683","RunTimeSpeed","62","1518495720862",""
"2698","RunTimeSpeed","62","1518495720862",""
"2717","RunTimeSpeed","63","1518496320862",""
"2746","RunTimeSpeed","63","1518496320862",""
"2758","RunTimeSpeed","63","1518496320862",""
"2736","RunTimeSpeed","63","1518496320862",""
"2783","RunTimeSpeed","63","1518496320862",""
"2766","RunTimeSpeed","63","1518496320862",""
"2756","RunTimeSpeed","63","1518496320862",""
"2770","RunTimeSpeed","63","1518496320862",""
"2751","RunTimeSpeed","63","1518496320862",""
"2740","RunTimeSpeed","63","1518496320862",""
"2740","RunTimeSpeed","63","1518496320862",""
"2717","RunTimeSpeed","63","1518496320862",""
"2852","RunTimeSpeed","63","1518496320862",""
"2741","RunTimeSpeed","63","1518496320862",""
"2772","RunTimeSpeed","63","1518496320862",""
"2798","RunTimeSpeed","63","1518496320862",""
"2769","RunTimeSpeed","63","1518496320862",""
"2876","RunTimeSpeed","63","1518496320862",""
"2894","RunTimeSpeed","63","1518496320862",""
"2912","RunTimeSpeed","63","1518496320862",""
"2891","RunTimeSpeed","63","1518496320862",""
"2820","RunTimeSpeed","63","1518496320862",""
"2819","RunTimeSpeed","63","1518496320862",""
"2816","RunTimeSpeed","63","1518496320862",""
"2943","RunTimeSpeed","63","1518496320862",""
"2779","RunTimeSpeed","63","1518496320862",""
"2800","RunTimeSpeed","63","1518496320862",""
"2789","RunTimeSpeed","63","1518496320862",""
"2719","RunTimeSpeed","63","1518496320862",""
"2729","RunTimeSpeed","63","1518496320862",""
"2710","RunTimeSpeed","63","1518496320862",""
"2685","RunTimeSpeed","63","1518496320862",""
"2717","RunTimeSpeed","63","1518496320862",""
"2694","RunTimeSpeed","63","1518496320862",""
"2724","RunTimeSpeed","63","1518496320862",""
"2711","RunTimeSpeed","63","1518496320862",""
"2718","RunTimeSpeed","63","1518496320862",""
"2716","RunTimeSpeed","63","1518496320862",""
"2710","RunTimeSpeed","63","1518496320862",""
"2720","RunTimeSpeed","63","1518496320862",""
"2679","RunTimeSpeed","63","1518496320862",""
"2718","RunTimeSpeed","63","1518496320862",""
"2747","RunTimeSpeed","63","1518496320862",""
"2710","RunTimeSpeed","63","1518496320862",""
"2728","RunTimeSpeed","63","1518496320862",""
"2722","RunTimeSpeed","63","1518496320862",""
"2717","RunTimeSpeed","63","1518496320862",""
"2739","RunTimeSpeed","63","1518496320862",""
"2716","RunTimeSpeed","63","1518496320862",""
"2743","RunTimeSpeed","63","1518496320862",""
"2692","RunTimeSpeed","63","1518496320862",""
"2690","RunTimeSpeed","63","1518496320862",""
"2716","RunTimeSpeed","63","1518496320862",""
"2734","RunTimeSpeed","63","1518496320862",""
"2705","RunTimeSpeed","63","1518496320862",""
"2732","RunTimeSpeed","63","1518496320862",""
"2709","RunTimeSpeed","63","1518496320862",""
"2706","RunTimeSpeed","63","1518496320862",""
"2717","RunTimeSpeed","63","1518496320862",""
"2708","RunTimeSpeed","63","1518496320862",""
"2707","RunTimeSpeed","63","1518496320862",""
"2724","RunTimeSpeed","63","1518496320862",""
"2725","RunTimeSpeed","63","1518496320862",""
"2709","RunTimeSpeed","63","1518496320862",""
"2744","RunTimeSpeed","63","1518496320862",""
"2686","RunTimeSpeed","63","1518496320862",""
"2728","RunTimeSpeed","63","1518496320862",""
"2662","RunTimeSpeed","63","1518496320862",""
"2714","RunTimeSpeed","63","1518496320862",""
"2727","RunTimeSpeed","63","1518496320862",""
"2736","RunTimeSpeed","63","1518496320862",""
"2708","RunTimeSpeed","63","1518496320862",""
"2684","RunTimeSpeed","63","1518496320862",""
"2686","RunTimeSpeed","63","1518496320862",""
"2683","RunTimeSpeed","63","1518496320862",""
"2698","RunTimeSpeed","63","1518496320862",""
"2714","RunTimeSpeed","63","1518496320862",""
"2717","RunTimeSpeed","64","1518496920862",""
"2746","RunTimeSpeed","64","1518496920862",""
"2758","RunTimeSpeed","64","1518496920862",""
"2736","RunTimeSpeed","64","1518496920862",""
"2783","RunTimeSpeed","64","1518496920862",""
"2766","RunTimeSpeed","64","1518496920862",""
"2756","RunTimeSpeed","64","1518496920862",""
"2770","RunTimeSpeed","64","1518496920862",""
"2751","RunTimeSpeed","64","1518496920862",""
"2740","RunTimeSpeed","64","1518496920862",""
"2740","RunTimeSpeed","64","1518496920862",""
"2717","RunTimeSpeed","64","1518496920862",""
"2852","RunTimeSpeed","64","1518496920862",""
"2741","RunTimeSpeed","64","1518496920862",""
"2772","RunTimeSpeed","64","1518496920862",""
"2798","RunTimeSpeed","64","1518496920862",""
"2769","RunTimeSpeed","64","1518496920862",""
"2876","RunTimeSpeed","64","1518496920862",""
"2894","RunTimeSpeed","64","1518496920862",""
"2912","RunTimeSpeed","64","1518496920862",""
"2891","RunTimeSpeed","64","1518496920862",""
"2820","RunTimeSpeed","64","1518496920862",""
"2819","RunTimeSpeed","64","1518496920862",""
"2816","RunTimeSpeed","64","1518496920862",""
"2943","RunTimeSpeed","64","1518496920862",""
"2779","RunTimeSpeed","64","1518496920862",""
"2800","RunTimeSpeed","64","1518496920862",""
"2789","RunTimeSpeed","64","1518496920862",""
"2719","RunTimeSpeed","64","1518496920862",""
"2729","RunTimeSpeed","64","1518496920862",""
"2710","RunTimeSpeed","64","1518496920862",""
"2685","RunTimeSpeed","64","1518496920862",""
"2717","RunTimeSpeed","64","1518496920862",""
"2694","RunTimeSpeed","64","1518496920862",""
"2724","RunTimeSpeed","64","1518496920862",""
"2711","RunTimeSpeed","64","1518496920862",""
"2718","RunTimeSpeed","64","1518496920862",""
"2716","RunTimeSpeed","64","1518496920862",""
"2710","RunTimeSpeed","64","1518496920862",""
"2720","RunTimeSpeed","64","1518496920862",""
"2679","RunTimeSpeed","64","1518496920862",""
"2718","RunTimeSpeed","64","1518496920862",""
"2747","RunTimeSpeed","64","1518496920862",""
"2710","RunTimeSpeed","64","1518496920862",""
"2728","RunTimeSpeed","64","1518496920862",""
"2722","RunTimeSpeed","64","1518496920862",""
"2717","RunTimeSpeed","64","1518496920862",""
"2739","RunTimeSpeed","64","1518496920862",""
"2716","RunTimeSpeed","64","1518496920862",""
"2743","RunTimeSpeed","64","1518496920862",""
"2692","RunTimeSpeed","64","1518496920862",""
"2690","RunTimeSpeed","64","1518496920862",""
"2716","RunTimeSpeed","64","1518496920862",""
"2734","RunTimeSpeed","64","1518496920862",""
"2705","RunTimeSpeed","64","1518496920862",""
"2732","RunTimeSpeed","64","1518496920862",""
"2709","RunTimeSpeed","64","1518496920862",""
"2706","RunTimeSpeed","64","1518496920862",""
"2717","RunTimeSpeed","64","1518496920862",""
"2708","RunTimeSpeed","64","1518496920862",""
"2707","RunTimeSpeed","64","1518496920862",""
"2724","RunTimeSpeed","64","1518496920862",""
"2725","RunTimeSpeed","64","1518496920862",""
"2709","RunTimeSpeed","64","1518496920862",""
"2744","RunTimeSpeed","64","1518496920862",""
"2686","RunTimeSpeed","64","1518496920862",""
"2728","RunTimeSpeed","64","1518496920862",""
"2662","RunTimeSpeed","64","1518496920862",""
"2714","RunTimeSpeed","64","1518496920862",""
"2727","RunTimeSpeed","64","1518496920862",""
"2736","RunTimeSpeed","64","1518496920862",""
"2708","RunTimeSpeed","64","1518496920862",""
"2684","RunTimeSpeed","64","1518496920862",""
"2686","RunTimeSpeed","64","1518496920862",""
"2683","RunTimeSpeed","64","1518496920862",""
"2698","RunTimeSpeed","64","1518496920862",""
"2714","RunTimeSpeed","64","1518496920862",""
"2730","RunTimeSpeed","64","1518496920862",""
"2717","RunTimeSpeed","65","1518497520862",""
"2746","RunTimeSpeed","65","1518497520862",""
"2758","RunTimeSpeed","65","1518497520862",""
"2736","RunTimeSpeed","65","1518497520862",""
"2783","RunTimeSpeed","65","1518497520862",""
"2766","RunTimeSpeed","65","1518497520862",""
"2756","RunTimeSpeed","65","1518497520862",""
"2770","RunTimeSpeed","65","1518497520862",""
"2751","RunTimeSpeed","65","1518497520862",""
"2740","RunTimeSpeed","65","1518497520862",""
